fecha,alimento,precio
2020-01-01,BROCOLI,1.6779302691957514
2020-01-01,ALCACHOFAS,2.432123655660582
2020-01-01,APIO,1.5471614562641338
2020-01-01,COLIFLOR,1.7857897760958845
2020-01-01,VERD./HORT. IV GAMA,2.801911632013072
2020-01-01,PUERRO,2.579968106584197
2020-01-01,T.FRUTAS FRESCAS,1.6125889789242231
2020-01-01,NARANJAS,0.9661137878485595
2020-01-01,NARANJA NAVEL,0.9155257265710106
2020-01-01,NARANJA SALUSTIANA,0.957537235260352
2020-01-01,NARANJA VALENCIA LATE,0.977577352668179
2020-01-01,MANDARINAS,1.5176289327885808
2020-01-01,LIMONES,1.518637697233183
2020-01-01,PLATANOS,1.6257098160032095
2020-01-01,MANZANAS,1.4471223918148157
2020-01-01,MANZANA GOLDEN,1.3317082642903844
2020-01-01,MANZANA PINK LADY,2.710109278182895
2020-01-01,OTR.HORTALIZAS/VERD.,2.2050772631045765
2020-01-01,MANZANA ROYAL GALA,1.4294164971406653
2020-01-01,CALABACINES,1.68723079578802
2020-01-01,BERENJENAS,1.8374219808770063
2020-01-01,PATATAS FRESCAS,0.8995263422434442
2020-01-01,PATATAS CONGELADAS,1.3147728447044378
2020-01-01,PATATAS PROCESADAS,5.376666605352145
2020-01-01,PATATAS FRITAS,6.211096549772224
2020-01-01,T.HORTALIZAS FRESCAS,1.9523977955223666
2020-01-01,TOMATES,1.784559217783606
2020-01-01,CEBOLLAS,1.2085504791365533
2020-01-01,AJOS,4.336835825825374
2020-01-01,COLES,1.141717159029315
2020-01-01,PEPINOS,1.6403885216705831
2020-01-01,JUDIAS VERDES,3.254894131032911
2020-01-01,PIMIENTOS,1.8547450955927631
2020-01-01,CHAMPIÑONES+O.SETAS,4.017963061685505
2020-01-01,LECHUGA/ESC./ENDIVIA,2.8299949107725673
2020-01-01,ESPARRAGOS,3.0680434563469223
2020-01-01,VERDURAS DE HOJA,2.4991826474448087
2020-01-01,ACELGA,1.9550572544833604
2020-01-01,ZANAHORIAS,0.9183060532635905
2020-01-01,MANZANA STARKING,1.7663883424497875
2020-01-01,MANZANA FUJI,1.5135216916641108
2020-01-01,MANZANA REINETA,1.7515176922977804
2020-01-01,POMELO,1.8083624778375267
2020-01-01,CHIRIMOYA,5.799123384914374
2020-01-01,MANGO,2.7411190407520816
2020-01-01,FRUTAS IV GAMA,1.818420293854935
2020-01-01,FRUTOS SECOS,7.3821616042749385
2020-01-01,FRUTOS SEC.ALMENDRA,12.71338622025266
2020-01-01,ALMENDRA CON CASC.,10.918792900999321
2020-01-01,ALMENDRA SIN CASC.,14.232203955555914
2020-01-01,FRUTOS SEC.CACAHUET.,3.9482563972298275
2020-01-01,CACAHUETE CON CASC.,3.4797911911487853
2020-01-01,CACAHUETE SIN CASC.,4.401932588076471
2020-01-01,FRUTOS SEC.NUECES,7.804966357747994
2020-01-01,NUECES CON CASCARA,5.488762125530323
2020-01-01,NUECES SIN CASCARA,14.195647498185512
2020-01-01,AVELLANA,12.774587157604708
2020-01-01,PISTACHO,11.477115316882962
2020-01-01,SURTIDO,7.838276738512533
2020-01-01,OTRAS FRUTAS FRESCAS,2.377850925485924
2020-01-01,ARANDANO,14.86900325592528
2020-01-01,FRAMBUESAS,11.637637077511414
2020-01-01,PIÑA,1.7800371327230031
2020-01-01,PERAS,1.5136775499542245
2020-01-01,PERA BLANQUILLA,1.6300858402325358
2020-01-01,PERA CONFERENCIA,1.4931066147977865
2020-01-01,MELOCOTONES,1.3573657203095892
2020-01-01,NECTARINAS,1.500620903820677
2020-01-01,ALBARICOQUES,1.4197048849942222
2020-01-01,FRESAS/FRESON,3.81947375917749
2020-01-01,MELON,1.7552402160523073
2020-01-01,TOTAL PATATAS,0.9605853727833971
2020-01-01,MELON AMARILLO,1.82340461370045
2020-01-01,MELON PIEL DE SAPO,1.8354481242917569
2020-01-01,MELON CANTALOUP,1.1926353833131722
2020-01-01,SANDIA,1.3648440460879396
2020-01-01,CIRUELAS,1.7378621428292793
2020-01-01,CEREZAS,6.963320847233363
2020-01-01,UVAS,2.918543597821501
2020-01-01,KIWI,2.862917344564037
2020-01-01,AGUACATE,3.5237349857596545
2020-01-01,MELON GALIA,2.2793399723280325
2020-01-01,OTROS FRUTOS SECOS,6.251418227876085
2020-01-01,Z.E.CON OTROS,1.7714197753473184
2020-01-01,Z.E.CON VITAMINAS,0.7954996167934281
2020-01-01,BOTELLA,1.388678557823336
2020-01-01,CARTON,1.4083349552153517
2020-01-01,BAG IN BOX,1.360577486454098
2020-01-01,OTS.MAYOR LITRO,1.2792255910724215
2020-01-01,T.VINOS CON DOP+IGP,4.133507911780541
2020-01-01,VINOS CON DOP,4.241817844499241
2020-01-01,VINOS TRANQUILOS,4.12743864363515
2020-01-01,TRANQUILO NACIONAL,4.163760493225121
2020-01-01,TRANQUILO EXTRANJE,2.7270748991761877
2020-01-01,TRANQUILO TINTO,4.36127364436856
2020-01-01,TRANQUILO BLANCO,3.7433969689076356
2020-01-01,TRANQUILO ROSADO,2.8651251756284926
2020-01-01,ESPUM(INC CAVA)+GAS,5.4928096016780605
2020-01-01,ESPUMOSOS(INC CAVA,5.525892429996609
2020-01-01,GASIFICADOS,2.2946990443562716
2020-01-01,VINOS DE AGUJA,3.1044350019477087
2020-01-01,VINOS LICOROSOS,3.690915916798257
2020-01-01,MAYOR 1 LITRO,1.3062450230659268
2020-01-01,OTROS 1 LITRO,5.107656968997558
2020-01-01,BOTELLA,1.8369709858104404
2020-01-01,ACEITE DE MAIZ,1.7022456120986245
2020-01-01,ACEITE DE SEMILLA,2.2928601589576356
2020-01-01,ACEITE DE ORUJO,2.2729153650213876
2020-01-01,MARGARINA,3.277948498735952
2020-01-01,M.LIGHT,2.594995591548505
2020-01-01,M.ENRIQUECIDA,2.8971403893075665
2020-01-01,ACEITUNAS,2.8872225066491666
2020-01-01,ACEITUNA ENV.C/HUESO,2.3861199853781434
2020-01-01,ACEITUNA ENV.S/HUESO,2.4057602303057815
2020-01-01,ACEITUNA ENV.RELLENA,2.671433873866659
2020-01-01,RESTO ACEITUNAS,5.433461024673896
2020-01-01,TOTAL VINOS,3.0383677285729886
2020-01-01,MENOS 75 CL,2.459841893067969
2020-01-01,75 CL,4.076679064659882
2020-01-01,1 LITRO,1.1463924729106794
2020-01-01,CARTON,0.9850003975432051
2020-01-01,VINOS CON I.G.P.,2.881326781326781
2020-01-01,T.VINOS SIN DOP/IGP,1.3858483772561079
2020-01-01,VINO SIN DOP/IGP,1.3535465720948945
2020-01-01,VINAGRE DE VINO,0.7593310906478624
2020-01-01,VINAGRE BALSAMICO,6.293045506767583
2020-01-01,OTROS VINAGRES,1.0486147715383316
2020-01-01,TOTAL ZUMO Y NECTAR,1.0600367246140465
2020-01-01,ZUMO FRUTA REFRI/EXP,1.5508306782074024
2020-01-01,ZUMO CONCENTRADO,0.8052806346450812
2020-01-01,Z.C.NARANJA Y MEZCL,0.8054669869480428
2020-01-01,Z.C.MELOCOTON Y MEZ,0.7468662861420418
2020-01-01,Z.C.PIÑA Y MEZCLAS,0.7851845439290376
2020-01-01,Z.C. OTROS,0.8561572416931426
2020-01-01,NECTARES,0.8837227446663222
2020-01-01,NEC.LIGHT O S.AZUC.,0.8636969221387071
2020-01-01,ZUMOS DE HORTALIZAS,1.3930669079281124
2020-01-01,ZUMO Y NECTAR RESTO,1.94969620934864
2020-01-01,HORCHATAS,1.28004607336462
2020-01-01,ZUMOS ENRIQUECIDOS,0.840796573300166
2020-01-01,VINAGRE,1.495015047996414
2020-01-01,OTR.BEB.ESPIRITUOSAS,7.9739443420836675
2020-01-01,ANIS,7.586304209678552
2020-01-01,RON,13.213181821421529
2020-01-01,NACIONAL,1.3288780507881632
2020-01-01,EXTRANJERO,5.158608721932812
2020-01-01,OTROS VINOS,1.343933236273518
2020-01-01,TINTO,1.3828454952330265
2020-01-01,BLANCO,1.3269630481181585
2020-01-01,ROSADO,1.3476423416178296
2020-01-01,OT.VINOS SIN DOP/IG,4.791751476744284
2020-01-01,BEBIDAS DERIVADAS VI,2.14896033050494
2020-01-01,Z.E.CON CAL.Y VIT.,0.7934069457579899
2020-01-01,VERMOUT,4.024257896477592
2020-01-01,CERVEZA CON ALCOHOL,1.3484799541708674
2020-01-01,CERVEZA SIN ALCOHOL,1.3186097349335548
2020-01-01,CERVEZA ARTESANALES,4.599447540441562
2020-01-01,SIDRAS,2.724612288990906
2020-01-01,T.BEBIDAS ESPIRITUOSA,10.49474943817416
2020-01-01,BRANDY,10.673102914444952
2020-01-01,WHISKY,12.925699276451406
2020-01-01,GINEBRA,14.814782038664898
2020-01-01,CERVEZAS,1.3434214814450427
2020-01-01,T.FRUTA&HORTA.TRANSF,2.147843313524208
2020-01-01,FRUTA&HORTA.CONSERVA,2.2162306279161106
2020-01-01,GUISANTES,2.4252734135358365
2020-01-01,T.HUEVOS KGS ECO.,3.9358988706817986
2020-01-01,T.HUEVOS UNDS.ECO.,0.2481977211568102
2020-01-01,T.HUEVOS GALLINA ECO,0.2502452646155466
2020-01-01,TOTAL CARNE ECO.,6.857138632445836
2020-01-01,CARNE FRESCA ECO.,6.828053078022052
2020-01-01,CARNE CONGELADA ECO.,6.4534786047167065
2020-01-01,CARNE TRANSFORM.ECO.,9.573228553906068
2020-01-01,T.LECHE LIQUIDA ECO.,1.1194503397860527
2020-01-01,PAN FRESCO/CONG.ECO.,2.16174354069009
2020-01-01,BOLL/PAST.GALL. ECO.,7.8803660489533085
2020-01-01,ARROZ ECO.,3.6252352498938025
2020-01-01,TOTAL PASTAS ECO.,3.7674312658519384
2020-01-01,LEGUMBRES ECO.,3.318838523071882
2020-01-01,TOTAL ACEITE ECO.,7.772365784492501
2020-01-01,TOTAL VINOS ECO.,4.9069212126032875
2020-01-01,TOTAL ZUMO/NECTAR ECO,2.6357450769012596
2020-01-01,PATATAS FRESCAS ECO.,0.9423641607201527
2020-01-01,.T.ALIMENT.ECOLOGICOS,3.2962795243227667
2020-01-01,T.HORTALIZAS FRE.ECO.,2.1016609132565938
2020-01-01,BEBIDAS VEGETALES,1.2187409514236105
2020-01-01,PROTEINAS VEGETALES,11.889208153726507
2020-01-01,COLA LIGHT,0.885978662337511
2020-01-01,COLA SIN CAFEINA,1.2055953051191592
2020-01-01,COLA LIGHT S/CAFE.,1.0035011242127552
2020-01-01,BEB.REFRESC.TONICA,1.5045758448482367
2020-01-01,BEB.REF.TE/CAFE,1.1038245949534498
2020-01-01,BEB.REF.ISOTONICAS,1.2002092703875136
2020-01-01,BEBIDAS ENERGETICA,1.8557934726661474
2020-01-01,OTRAS BEB.REFRESC.,0.8709221114685872
2020-01-01,BEBIDAS ZUMO+LECHE,0.9026714733123794
2020-01-01,BASES PIZZAS&MASAS HO,5.1971780561563925
2020-01-01,ALGAS,114.52991689835983
2020-01-01,HARINAS Y SEMOLAS,1.039782931775361
2020-01-01,ENCURTIDOS,3.3260188057985336
2020-01-01,ESPECIAS Y CONDIMENTO,21.400312558752077
2020-01-01,SAL,0.4984872390013715
2020-01-01,OTROS PROD.EN PESO,9.144735764387104
2020-01-01,SNACKS APERITIVOS,8.590692440859168
2020-01-01,OTROS PROD.EN VOLUMEN,1.2350916467379265
2020-01-01,T.FRUTAS FRESCAS ECO.,1.915267946352578
2020-01-01,FRUTOS SECOS ECO.,8.013989710338995
2020-01-01,T.FRUTA&HORTA.TR.ECO.,4.345086569366437
2020-01-01,PAN SIN GLUTEN,5.081351956909593
2020-01-01,CHOC/CACAO/SUC.SIN GL,11.926384416531402
2020-01-01,TOTAL ZUMO/NECTAR SG,0.9053822258662345
2020-01-01,NECTARES SIN GLUTEN,0.69110032631636
2020-01-01,ZUMOS ENRIQ.SIN GLUT,0.6805941793132675
2020-01-01,T.FRUTA&HORTA.TRAN.SG,3.6062361531705145
2020-01-01,PLATOS PREPARADOS SG,2.08220743040391
2020-01-01,PLAT.PREP.CONSERV.SG,8.944482953010057
2020-01-01,PLAT.PREP.CONGEL. SG,4.774093253131936
2020-01-01,P.P.SOPAS Y CREMA SG,1.444493485263039
2020-01-01,TORTILLAS REFRIGE.SG,3.325736793083218
2020-01-01,CALDOS SIN GLUTEN,8.61615204459875
2020-01-01,SALSAS SIN GLUTEN,2.7464203515882275
2020-01-01,GASEOSAS&BEBID.REF.SG,0.8903854522670672
2020-01-01,BEBIDAS REFRESCAN.SG,0.8903854522670672
2020-01-01,HARINAS Y SEMOLAS  SG,2.0384350807597325
2020-01-01,OT.DER.LACTEOS SG,2.2637272837491196
2020-01-01,CREMA CHOCOLATE SG,2.2525324631487464
2020-01-01,FLANES PREPARADOS SG,3.1098763386685424
2020-01-01,NATILLAS SIN GLUTEN,2.910426838083933
2020-01-01,PLATOS PREPARADOS ECO,3.7076071710912197
2020-01-01,CAFES/INFUSIONES ECO.,23.57828717364979
2020-01-01,HARINAS Y SEMOLAS ECO,3.751632651589627
2020-01-01,BEBIDAS VEGETALES ECO,1.50340059450304
2020-01-01,RESTO PRODUCTOS ECO,7.487566166964355
2020-01-01,.T.ALIMENT.SIN GLUTEN,3.220154949901529
2020-01-01,TOTAL CARNE SIN GLUTN,7.503865729110399
2020-01-01,CARNE TRANSFORM. SG.,7.503865729110399
2020-01-01,COLA NORMAL,0.8740615269647528
2020-01-01,CHORIZOS SIN GLUTEN,8.4341428214593
2020-01-01,O.PROD.CURADOS S.G.,9.267837123814791
2020-01-01,JAMON COCIDO SIN GL,8.853713942533629
2020-01-01,FIAMBRES SIN GLUTEN,6.448133391953555
2020-01-01,COCIDOS Y OTROS SG,8.249093604846463
2020-01-01,DERIVADOS LACTEOS SG,2.8400258550062856
2020-01-01,QUESO SIN GLUTEN,5.094041894227194
2020-01-01,HELADOS Y TARTAS SG,3.935733149319137
2020-01-01,NATA SIN GLUTEN,2.3779063983227697
2020-01-01,SALCHICHN/SALAMI SG,8.881114262849584
2020-01-01,BEB.REFRESC.COLA,0.9053978188344748
2020-01-01,BEB.REFRESC.LIMON,0.6403002256524789
2020-01-01,BEB.REFRESC.NARANJA,0.6539501772037303
2020-01-01,JUDIA VERDE,1.258727429798226
2020-01-01,COLIFLOR,1.5312653611791136
2020-01-01,PIMIENTOS,2.101719238216221
2020-01-01,BROCOLI,1.6039585929504097
2020-01-01,MENESTRA,1.8080977414972512
2020-01-01,OTR.VERD/HOR.CONG.,2.760592120908716
2020-01-01,FRUTAS CONGELADAS,5.033311719288763
2020-01-01,PLATOS PREPARADOS,4.11443141874695
2020-01-01,PLAT.PREP.CONSERVA,5.786718613590954
2020-01-01,P.P.CONSERVA CARNE,7.499526475108666
2020-01-01,P.P.CONSERV PESCADO,10.40538437469796
2020-01-01,P.P.CONSERV VEGETAL,3.841201176158895
2020-01-01,P.P.CONSV LEGUMBRE,3.2948365230122243
2020-01-01,P.P.CONSERVA PASTA,6.094468275697224
2020-01-01,PLAT.PREP.CONGELADO,4.933012774566813
2020-01-01,P.P.CONGELADO CARNE,4.174468112669001
2020-01-01,P.P.CONGEL.PESCADO,5.875146991298116
2020-01-01,GUISANTES,1.7228488988520674
2020-01-01,ESPINACAS,1.5796882058213992
2020-01-01,VERD./HORT.CONGELAD,1.923871389983688
2020-01-01,FRUTA&HORTA.CONGELAD,1.9511300909560503
2020-01-01,JUDIAS VERDES,1.4525599265300229
2020-01-01,PIMIENTOS,4.189383131307651
2020-01-01,ESPARRAGOS,4.932547072109593
2020-01-01,ALCACHOFAS,4.461604314576468
2020-01-01,CHAMPIÑOSNES+SETAS,2.742350794205038
2020-01-01,MAIZ DULCE,3.154493807902452
2020-01-01,MENESTRA,1.9433506256479223
2020-01-01,TOMATES,1.4205148454020304
2020-01-01,P.P.CONGEL.VEGETAL,4.475119871635007
2020-01-01,TOMATE FRITO,1.492458007882146
2020-01-01,TOMATE N.ENTERO,1.484786788477389
2020-01-01,TOMATE N.TRITUR.,1.1743315340661078
2020-01-01,OTRA VERD/HORT.CON,2.515101571446535
2020-01-01,FRUTA EN CONSERVA,3.027419297281313
2020-01-01,"MERMELADAS,CONFIT.",3.7379500540596675
2020-01-01,FRUTA CONS/ALMIBAR,2.287337881575681
2020-01-01,FRUTA ESCARCHADA,9.925278826935758
2020-01-01,RESTO FRUTA CONSER,3.9227415295555677
2020-01-01,TOMATE NATURAL,1.2060922820954743
2020-01-01,ACEITE DE GIRASOL,1.0750093470864965
2020-01-01,P.P.CONGELADO PASTA,4.424459654158184
2020-01-01,P.P.SOPAS Y CREMAS,1.286010474376666
2020-01-01,MANZANILLA,22.730742032837423
2020-01-01,POLEO,20.750088717964726
2020-01-01,OTRAS INFUSIONES,30.74885422996749
2020-01-01,CALDOS,9.031422864578591
2020-01-01,AYUDAS CULINARIAS,25.091310119283932
2020-01-01,SALSAS,3.8836397614382894
2020-01-01,KETCHUP,2.4854263825462204
2020-01-01,MAYONESA,2.970635878476156
2020-01-01,MAYONESA LIGHT,3.281023597398949
2020-01-01,MOSTAZA,3.996537627537546
2020-01-01,OTRAS SALSAS,5.297671912886893
2020-01-01,AGUA DE BEBIDA ENVAS.,0.20707730359938586
2020-01-01,AGUA DE BEB.CON GAS,0.510146016995045
2020-01-01,AGUA DE BEB.SIN GAS,0.1981181929309559
2020-01-01,GASEOSAS Y BEBID.REFR,0.8531183473047986
2020-01-01,GASEOSAS,0.2910649857306734
2020-01-01,BEBIDAS REFRESCANTES,0.9010335674644748
2020-01-01,TE,34.07556695676807
2020-01-01,INFUSIONES GRANEL,15.46066346598364
2020-01-01,INFUSIONES ENVASADO,30.939439650545047
2020-01-01,INFUSIONES,30.072901766116864
2020-01-01,P.P.GAZPACHO/SALMOR,2.0805130745410882
2020-01-01,P.P.SOPAS Y CR.HORT,1.786062068327246
2020-01-01,P.P.PIZZA,6.338977766949128
2020-01-01,P.P.PASTA RESTO,9.635888903203096
2020-01-01,TORTILLAS REFRIGERAD,3.2951599690529285
2020-01-01,PLAT.PREP.OTROS,7.049207378924771
2020-01-01,CAFES E INFUSIONES,15.746701289658176
2020-01-01,CAFE G. O M.TORREFAC,7.291582295571694
2020-01-01,OTROS P.P.CONGELADO,5.428383227171095
2020-01-01,CAFE G. O M.NATURAL,17.6013646397104
2020-01-01,CAFE G. O M.DESCA,14.272537620005407
2020-01-01,CAFE SOLUBLE,21.110000753902245
2020-01-01,DESCAFEINADO    CS,22.767310233269104
2020-01-01,NO DESCAFEINADO CS,20.41184763547926
2020-01-01,SUCEDANEOS DE CAFE,10.243850009473448
2020-01-01,CAFE EN CAPSULAS,36.00325898669374
2020-01-01,DESCAFEINADO    CPS,39.357976346836594
2020-01-01,NO DESCAFEINADO CPS,35.570097783046954
2020-01-01,CAFE G. O M.MEZCLA,6.1283401114157305
2020-01-01,A. OLIVA,2.5791230317044125
2020-01-01,CASTAÑAS,13.544429086949144
2020-01-01,A.O VIRGEN,3.112088948225135
2020-01-01,COCIDOS DE PAVO,9.93221804590982
2020-01-01,COCIDOS DE CERDO,8.158593404790448
2020-01-01,TOTAL PESCA,9.07604367021961
2020-01-01,PESCADOS,8.618044306854834
2020-01-01,PESCADOS FRESCOS,8.80713933165166
2020-01-01,PESCADOS CONGELADOS,7.999596080176566
2020-01-01,MERLUZA/PESCAD,8.342535799181324
2020-01-01,MERLUZA/PESCAD.FRE,9.042891831102809
2020-01-01,MERLUZA/PESCAD.CON,7.321463346510933
2020-01-01,SARDINA/BOQUERON,5.5867215248641
2020-01-01,BOQUERONES FRESCOS,6.122120454970889
2020-01-01,SARDINAS FRESCAS,5.045594868974639
2020-01-01,ATUN Y BONITO,10.68938037454949
2020-01-01,TRUCHA FRESCA,6.786492535408233
2020-01-01,LENGUADO,10.947945432536356
2020-01-01,LENGUADO FRESCO,11.044095543928433
2020-01-01,LENGUADO CONGELADO,10.155913595467494
2020-01-01,COCIDOS Y O.ENVASA,8.129192480985802
2020-01-01,BACALAO,9.911523489108317
2020-01-01,COCIDOS Y O. CORTE,8.901886344966023
2020-01-01,FOIE-GRAS Y PATES,9.358283624409546
2020-01-01,SALCHICHON DE PAVO,12.58696540327582
2020-01-01,SALCHICHON DE CERD,8.695814939552108
2020-01-01,FUET/LONGANIZAS,10.220135916986493
2020-01-01,FUET/LONGANIZ.PAVO,11.064797322719262
2020-01-01,FUET/LONGANIZ.CERD,10.09542778320411
2020-01-01,OTROS PROD.CURADOS,10.456627859408885
2020-01-01,O.PROD.CURAD.CORTE,10.26468578976308
2020-01-01,O.PROD.CURAD.ENVAS,10.556879350831844
2020-01-01,SALCHICHAS,3.420076722979401
2020-01-01,JAMON COCIDO,9.023835722662493
2020-01-01,JAMON COC.SIN SAL,9.284937034660425
2020-01-01,PALETA COCIDA,9.879801663986784
2020-01-01,FIAMBRES,7.101864802702432
2020-01-01,PAVO,7.977792798118819
2020-01-01,POLLO,8.828431770399755
2020-01-01,PROD.A BASE SANGRE,5.297720358785881
2020-01-01,MORCILLA,5.563952774023479
2020-01-01,COCIDOS Y OTROS,8.247472949783106
2020-01-01,BACALAO FRESCO,10.354432953815596
2020-01-01,BACALAO CONGELADO,9.518595545301629
2020-01-01,BACALADILLA,13.83975795554777
2020-01-01,MEJILLON FRESCO,2.6330082865609095
2020-01-01,"CALAMARES,PULPO",9.216373945407737
2020-01-01,CALAMARES CONGELAD,8.302650050527076
2020-01-01,PULPO CONGELADO,11.414479510661401
2020-01-01,CALAMAR Y PULPO FR,9.38267746226078
2020-01-01,GAMBAS/LANGOSTINOS,11.7670405362276
2020-01-01,GAMBAS/LANG.CONG.,11.452714337233205
2020-01-01,GAMBAS/LANG.COCIDO,11.430476957197767
2020-01-01,GAMBAS/LANG.FRESCO,13.011401499058636
2020-01-01,OTROS MARISC/MOLUSC,10.646993930363381
2020-01-01,OTROS MARISC.CONG.,10.826213954174332
2020-01-01,OTROS MARISC.COCI.,9.645070713776535
2020-01-01,OTROS MARISC.FRES.,10.913670335835663
2020-01-01,CONS.PESCADO/MOLUSCO,10.321205306157653
2020-01-01,SARDINAS,8.505601631929911
2020-01-01,ATUN,7.912906742367466
2020-01-01,CHICHARRO/CABALLA,9.227269523343876
2020-01-01,MEJILLON CONGELADO,6.8360267763195255
2020-01-01,MEJILLON,2.756970979755295
2020-01-01,"ALMEJAS,BERB.FRESC",10.660493188755149
2020-01-01,BERBEREC.CONGELADO,17.630099052631454
2020-01-01,CABALLA FRESCA,5.784849280712963
2020-01-01,SALMON,11.256128577383949
2020-01-01,SALMON FRESCO,10.713188942602699
2020-01-01,SALMON CONGELADO,15.987372278311641
2020-01-01,LUBINA,8.253899534949582
2020-01-01,DORADA,7.821794392605718
2020-01-01,RODABALLO,10.895974386066516
2020-01-01,RAPE,11.633807411098097
2020-01-01,SALCHICHON/SALAMI,8.868753477629214
2020-01-01,OTROS PESCADOS,7.529119889932839
2020-01-01,OTROS PESCADOS CON,6.885487658454957
2020-01-01,PEZ ESPADA/EMPERADOR,11.739117197165308
2020-01-01,MARISCO/MOLUSCO/CRUS,9.10499375184169
2020-01-01,MARISCO/MOLUSC CONG,10.271957705198952
2020-01-01,MARISCO/MOLUSC FRES,8.208041046934103
2020-01-01,MARISCO/MOLUSC COCI,10.599699359049023
2020-01-01,"ALMEJAS,BERBERECHO",9.880526606279375
2020-01-01,ALMEJAS CONGELADO,7.293056596083365
2020-01-01,OTROS PESCADOS FRE,7.88411382171936
2020-01-01,CHORIZO DE CERDO,8.784155737348968
2020-01-01,CHORIZO DE PAVO,10.90977223554898
2020-01-01,CHOR.NORMAL,8.409683473390999
2020-01-01,CARNE OVINO/CAPRINO,12.07902371589836
2020-01-01,CORDERO,11.926557066828959
2020-01-01,CABRITO,13.3112726105485
2020-01-01,OTRO OVINO/CAPRINO,11.084650831287629
2020-01-01,OVINO/CAPRINO ENTE,11.966936888787345
2020-01-01,OVINO/CAPRINO PIEZ,12.115769717831743
2020-01-01,CARNE CERDO,6.253903645912389
2020-01-01,CARNE CERDO ADOBAD,6.932824687136153
2020-01-01,CARN.CERDO IBERICO,9.401289102356717
2020-01-01,CARNE CABALLO,10.106098382616056
2020-01-01,CARNE DESPOJOS,4.757655916721972
2020-01-01,DESPOJOS CERDO,4.656175376033335
2020-01-01,DESPOJOS CORDERO,6.185320027647845
2020-01-01,DESPOJOS POLLO,3.1199535747060607
2020-01-01,DESPOJOS TERNERA,5.978162352714654
2020-01-01,DESPOJOS OT.PROCED,4.799865278162568
2020-01-01,OTRAS CARNES FRESCA,6.289008164894962
2020-01-01,CARNE CONEJO,6.618252588467869
2020-01-01,POLLO POR PIEZAS,4.347052228657101
2020-01-01,POLLO FILETES,6.275369546908011
2020-01-01,POLLO ENTERO,3.109991585066107
2020-01-01,A.O VIRGEN EXTRA,3.5540106625522836
2020-01-01,T.HUEVOS KGS,2.3146970610295714
2020-01-01,T.HUEVOS UNDS.,0.14469322926200254
2020-01-01,TOTAL HUEVOS GALLINA,0.1467773752686804
2020-01-01,OTRAS AVES,0.07121135162809333
2020-01-01,MIEL,6.294371473066439
2020-01-01,GRANEL,7.53845131996581
2020-01-01,AVESTRUZ,9.165404695276635
2020-01-01,ENVASADA,5.772995093601239
2020-01-01,CARNE CERTIFICADA,8.396564598726119
2020-01-01,CARNE FRESCA,6.22576802555744
2020-01-01,SALCHICHAS FRESCAS,7.311318287072092
2020-01-01,CARNE VACUNO,9.672082046970925
2020-01-01,TERNERA,9.68576826546137
2020-01-01,AÑOJO,9.294376731161202
2020-01-01,MAYOR,10.744258022964928
2020-01-01,CARNE POLLO,4.293625003566117
2020-01-01,TOTAL CARNE,6.806201251716732
2020-01-01,MEJILLONES,8.482283294403684
2020-01-01,PAVO,6.259567069691771
2020-01-01,CARNE CONGELADA,4.1152873743649145
2020-01-01,HUESOS JAMON CURADO,3.3847176719872283
2020-01-01,LOMO EMBUCHADO N+IB,20.19405596296537
2020-01-01,LOMO EMB.AL CORTE,24.727311218590717
2020-01-01,LOMO EMB.ENVASADO,18.30302282898389
2020-01-01,LOMO EMB.NORMAL,15.043705080549561
2020-01-01,LOMO E.N.AL CORTE,16.73047875549285
2020-01-01,LOMO E.N.ENVASADO,14.435184678652723
2020-01-01,LOMO EMB.IBERICO,32.39574934872459
2020-01-01,LOMO E.I.AL CORTE,38.53982562906546
2020-01-01,LOMO E.I.ENVASADO,28.884905732816485
2020-01-01,OTRAS SALAZONES,6.591317234365329
2020-01-01,O.SALAZONES AL COR,6.973610881200685
2020-01-01,O.SALAZONES ENVASA,6.297573763247918
2020-01-01,TOCINO Y MANTECA,6.6235449128360155
2020-01-01,TOCINO,5.854283170204195
2020-01-01,CHORIZOS,8.86359470185041
2020-01-01,CHOR.IBERICO,12.25132822514814
2020-01-01,PALETA IBE.LONCHA,49.80819404277715
2020-01-01,PALETA IB.ENTER/PI,12.988979243078605
2020-01-01,PALETA IBERICA,27.42537193449755
2020-01-01,PALETA C.N.LONCHA,15.12407991773903
2020-01-01,C.CONG.POLLO,2.882244393919823
2020-01-01,C.CONG.CERDO,6.862006379839001
2020-01-01,C.CONG.VACA,7.723547800059819
2020-01-01,CARNE CABALLO,8.916303184239046
2020-01-01,RESTO CARNES CONG.,6.753049921257485
2020-01-01,SALCHICHAS CONGELAD,5.707152227413708
2020-01-01,CARNE TRANSFORMADA,8.892445928275784
2020-01-01,JAMON CURADO+PALETA,15.851068487895198
2020-01-01,OTRAS AVES,5.842065618297724
2020-01-01,JAMON C.+P.ENTERO,10.599777444444229
2020-01-01,JAMON CURADO NORMAL,13.074471522480625
2020-01-01,JAMON C.N.ENTER/PI,8.589931936757432
2020-01-01,JAMON C.N.LONCHA,15.705616755427675
2020-01-01,JAMON IBERICO,28.16432469045969
2020-01-01,JAMON IBE.ENTER/PI,17.90780920926915
2020-01-01,JAMON IBE.LONCHA,39.91146780121711
2020-01-01,PALETA CURADA NORM.,11.918112407532561
